title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,magnitude_scaled,depth_scaled,geo_cluster,location_risk_score,alert_encoded
"M 6.5 - 130 km NNW of Lautoka, Fiji",6.5,07-04-2006 08:30,3,5,unknown,0,654,us,247,0.0,25.5,mwc,14.0,-16.527,176.989,"Lautoka, Fiji",,,-0.9907828640760169,-0.4510789824158124,5,6.913736263736263,3
"M 6.7 - 108 km W of Ambon, Indonesia",6.7,14-03-2006 06:57,0,7,unknown,0,691,us,306,0.0,21.3,mwb,30.1,-3.595,127.214,"Ambon, Indonesia",,Indonesia,-0.5415758837261526,-0.33372287159860703,2,6.878813559322034,3
"M 7.0 - 160 km SE of Chipinge, Zimbabwe",7.0,22-02-2006 22:19,5,9,unknown,0,891,us,412,0.0,23.2,mwb,11.0,-21.324,33.583,"Chipinge, Zimbabwe",Africa,Mozambique,0.13223458679864272,-0.4729465807047326,0,6.866666666666667,3
"M 6.7 - 26 km NE of Kýthira, Greece",6.7,08-01-2006 11:34,7,6,unknown,0,934,us,769,0.0,19.7,mwb,66.0,36.311,23.212,"Kýthira, Greece",Europe,Greece,-0.5415758837261526,-0.07204061207452808,0,6.866666666666667,3
"M 6.6 - 75 km SSW of Bahía de Kino, Mexico",6.6,04-01-2006 08:32,7,6,unknown,0,703,us,323,0.0,48.2,mwc,14.0,28.164,-112.117,"Bahía de Kino, Mexico",,,-0.7661793739010858,-0.4510789824158124,1,6.9223684210526315,3
"M 6.5 - 53 km SW of Ashk?sham, Afghanistan",6.5,12-12-2005 21:47,6,5,unknown,0,721,us,529,0.0,20.5,mwb,224.6,36.357,71.093,"Ashk?sham, Afghanistan",Asia,Afghanistan,-0.9907828640760169,1.084026417466389,0,6.866666666666667,3
"M 6.8 - 76 km ESE of Kalemie, Democratic Republic of the Congo",6.8,05-12-2005 12:19,5,7,unknown,0,744,us,561,0.0,20.0,mwc,22.0,-6.224,29.83,"Kalemie, Democratic Republic",Africa,Tanzania,-0.31697239355122153,-0.39276538697869173,0,6.866666666666667,3
"M 6.5 - 80 km ESE of Ishinomaki, Japan",6.5,02-12-2005 13:13,4,5,unknown,0,683,us,464,0.0,48.8,mwc,29.0,38.089,142.122,"Ishinomaki, Japan",,,-0.9907828640760169,-0.34174099097121113,7,6.983076923076924,3
"M 6.5 - 57 km SE of Sinabang, Indonesia",6.5,19-11-2005 14:10,3,6,unknown,0,651,us,358,0.0,20.7,mwb,21.0,2.164,96.786,"Sinabang, Indonesia",,Indonesia,-0.9907828640760169,-0.4000545864083318,8,7.034831460674158,3
"M 6.8 - 68 km NNE of San Pedro de Atacama, Chile",6.8,17-11-2005 19:26,0,6,unknown,0,711,us,509,0.0,30.1,mwb,147.0,-22.361,-67.895,"San Pedro de Atacama, Chile",South America,Bolivia,-0.31697239355122153,0.5183845417263186,4,6.97625,3
"M 7.6 - 21 km NNE of Muzaffar?b?d, Pakistan",7.6,08-10-2005 03:50,9,9,unknown,0,1267,us,724,0.0,21.1,mwc,26.0,34.539,73.588,"Muzaffar?b?d, Pakistan",Asia,Pakistan,1.4798555278482335,-0.3636085892601314,0,6.866666666666667,3
"M 6.6 - 129 km SSW of Kokopo, Papua New Guinea",6.6,29-09-2005 15:50,0,6,unknown,0,670,us,402,0.0,17.7,mwc,25.0,-5.437,151.84,"Kokopo, Papua New Guinea",,Papua New Guinea,-0.7661793739010858,-0.37089778868977147,5,6.913736263736263,3
"M 7.5 - 39 km NW of Yurimaguas, Peru",7.5,26-09-2005 01:55,8,7,unknown,0,1018,us,696,0.0,26.2,mwb,115.0,-5.678,-76.398,"Yurimaguas, Peru",South America,Peru,1.2552520376733023,0.285130159977836,4,6.97625,3
"M 7.6 - 135 km E of Kokopo, Papua New Guinea",7.6,09-09-2005 07:26,5,7,unknown,0,891,us,502,0.0,20.0,mwc,90.0,-4.539,153.474,"Kokopo, Papua New Guinea",,Papua New Guinea,1.4798555278482335,0.10290017423683391,5,6.913736263736263,3
"M 7.2 - 66 km ESE of Ishinomaki, Japan",7.2,16-08-2005 02:46,7,7,unknown,0,1104,us,698,0.0,19.6,mwc,36.0,38.276,142.039,"Ishinomaki, Japan",,,0.581441567148507,-0.2907165949637306,7,6.983076923076924,3
"M 7.2 - Nicobar Islands, India region",7.2,24-07-2005 15:42,4,5,unknown,0,808,us,636,0.0,26.4,mwc,16.0,7.92,92.19,"Nicobar Islands, India region",,,0.581441567148507,-0.4365005835565322,8,7.034831460674158,3
"M 6.7 - 94 km WSW of Singkil, Indonesia",6.7,05-07-2005 01:52,3,6,unknown,0,693,us,398,0.0,22.3,mwc,21.0,1.819,97.082,"Singkil, Indonesia",,Indonesia,-0.5415758837261526,-0.4000545864083318,8,7.034831460674158,3
"M 6.6 - 32 km W of San Juan del Sur, Nicaragua",6.6,02-07-2005 02:16,6,5,unknown,0,719,us,446,0.0,21.1,mwc,27.0,11.245,-86.172,"San Juan del Sur, Nicaragua",,,-0.7661793739010858,-0.35631938983049133,1,6.9223684210526315,3
"M 7.2 - 153 km W of Big Lagoon, California",7.2,15-06-2005 02:50,5,4,unknown,0,1318,us,420,0.0,31.4,mwc,16.0,41.292,-125.953,"Big Lagoon, California",,,0.581441567148507,-0.4365005835565322,6,6.941860465116279,3
"M 7.8 - 102 km ENE of Iquique, Chile",7.8,13-06-2005 22:44,8,7,unknown,0,1020,us,714,0.0,16.1,mwb,115.6,-19.987,-69.197,"Iquique, Chile",South America,Chile,1.9290625081980977,0.28950367963562,4,6.97625,3
"M 6.9 - 89 km WSW of Singkil, Indonesia",6.9,19-05-2005 01:54,5,7,unknown,0,740,us,635,0.0,26.0,mwc,30.0,1.989,97.041,"Singkil, Indonesia",,Indonesia,-0.09236890337628839,-0.33445179154157106,8,7.034831460674158,3
"M 6.7 - 125 km SW of Padangsidempuan, Indonesia",6.7,14-05-2005 05:05,6,5,unknown,0,731,us,695,0.0,20.9,mwb,34.0,0.587,98.459,"Padangsidempuan, Indonesia",,Indonesia,-0.5415758837261526,-0.30529499382301073,8,7.034831460674158,3
"M 6.5 - 106 km SW of Padang, Indonesia",6.5,10-04-2005 11:14,3,6,unknown,0,657,us,478,0.0,21.2,mwc,30.0,-1.714,99.779,"Padang, Indonesia",,Indonesia,-0.9907828640760169,-0.33445179154157106,8,7.034831460674158,3
"M 6.7 - 113 km SW of Padang, Indonesia",6.7,10-04-2005 10:29,5,6,unknown,0,717,us,656,0.0,21.2,mwc,19.0,-1.644,99.607,"Padang, Indonesia",,Indonesia,-0.5415758837261526,-0.414632985267612,8,7.034831460674158,3
"M 8.6 - 78 km WSW of Singkil, Indonesia",8.6,28-03-2005 16:09,0,8,unknown,0,1138,official,510,0.0,22.1,mww,30.0,2.085,97.108,"Singkil, Indonesia",,Indonesia,3.725890429597553,-0.33445179154157106,8,7.034831460674158,3
"M 6.6 - 28 km NNW of Maebaru-ch??, Japan",6.6,20-03-2005 01:53,8,7,unknown,0,805,us,401,0.0,22.9,mwc,10.0,33.807,130.131,"Maebaru-ch??, Japan",Asia,Japan,-0.7661793739010858,-0.48023578013437274,7,6.983076923076924,3
M 7.1 - Banda Sea,7.1,02-03-2005 10:42,0,5,unknown,0,776,us,569,0.0,18.1,mwb,201.7,-6.527,129.933,Banda Sea,,Indonesia,0.35683807697357384,0.917103750527631,2,6.878813559322034,3
"M 6.8 - 99 km WNW of Sinabang, Indonesia",6.8,26-02-2005 12:56,0,6,unknown,0,711,us,444,0.0,33.8,mwb,36.0,2.908,95.592,"Sinabang, Indonesia",,Indonesia,-0.31697239355122153,-0.2907165949637306,8,7.034831460674158,3
"M 6.5 - 81 km SSW of Katabu, Indonesia",6.5,19-02-2005 00:04,0,7,unknown,0,650,us,371,0.0,31.8,mwb,10.0,-5.562,122.129,"Katabu, Indonesia",,Indonesia,-0.9907828640760169,-0.48023578013437274,2,6.878813559322034,3
"M 6.5 - Pulau-Pulau Talaud, Indonesia",6.5,15-02-2005 14:42,3,5,unknown,0,652,us,286,0.0,47.3,mwc,39.7,4.756,126.421,"Pulau-Pulau Talaud, Indonesia",,Indonesia,-0.9907828640760169,-0.26374655707406225,2,6.878813559322034,3
"M 6.7 - 52 km SW of Sola, Vanuatu",6.7,08-02-2005 14:48,0,4,unknown,0,691,us,457,0.0,30.2,mwb,206.3,-14.252,167.259,"Sola, Vanuatu",,Vanuatu,-0.5415758837261526,0.9506340679039756,5,6.913736263736263,3
"M 7.1 - 138 km SW of Palimbang, Philippines",7.1,05-02-2005 12:23,7,3,unknown,0,782,us,640,0.0,26.4,mwc,525.0,5.293,123.337,"Palimbang, Philippines",,,0.35683807697357384,3.27370192613027,2,6.878813559322034,3
"M 6.6 - 161 km SE of Katsuura, Japan",6.6,19-01-2005 06:11,6,4,unknown,0,676,us,225,0.0,78.5,mwc,27.8,34.064,141.491,"Katsuura, Japan",,,-0.7661793739010858,-0.3504880302867793,7,6.983076923076924,3
"M 6.6 - Nicobar Islands, India region",6.6,26-12-2004 09:20,0,5,unknown,0,670,us,353,0.0,31.9,mwc,16.1,8.879,92.375,"Nicobar Islands, India region",,,-0.7661793739010858,-0.4357716636135682,8,7.034831460674158,3
"M 7.2 - 284 km WNW of Sabang, Indonesia",7.2,26-12-2004 04:21,5,6,unknown,0,802,us,385,0.0,27.9,mwc,39.2,6.91,92.958,"Sabang, Indonesia",,,0.581441567148507,-0.26739115678888226,8,7.034831460674158,3
M 9.1 - 2004 Sumatra - Andaman Islands Earthquake,9.1,26-12-2004 00:58,0,8,unknown,0,1274,official,601,0.0,22.0,mw,30.0,3.295,95.982,2004 Sumatra - Andaman Islands Earthquake,,Indonesia,4.848907880472212,-0.33445179154157106,8,7.034831460674158,3
M 8.1 - north of Macquarie Island,8.1,23-12-2004 14:59,0,5,unknown,0,1009,us,331,0.0,59.3,mwc,10.0,-49.312,161.345,Macquarie Island,,,2.602872978722893,-0.48023578013437274,5,6.913736263736263,3
"M 6.8 - 36 km S of George Town, Cayman Islands",6.8,14-12-2004 23:20,5,6,unknown,0,858,us,639,0.0,21.8,mwb,10.0,18.958,-81.409,"George Town, Cayman Islands",,,-0.31697239355122153,-0.48023578013437274,1,6.9223684210526315,3
"M 6.8 - 54 km SSW of Nemuro, Japan",6.8,06-12-2004 14:15,4,7,unknown,0,724,us,759,0.0,23.6,mwb,35.0,42.9,145.228,"Nemuro, Japan",Asia,Japan,-0.31697239355122153,-0.29800579439337066,7,6.983076923076924,3
"M 7.0 - 51 km SW of Nemuro, Japan",7.0,28-11-2004 18:32,4,7,unknown,0,771,us,929,0.0,23.9,mwb,39.0,43.006,145.119,"Nemuro, Japan",Asia,Japan,0.13223458679864272,-0.2688489966748103,7,6.983076923076924,3
"M 7.1 - 29 km SSW of Nabire, Indonesia",7.1,26-11-2004 02:25,0,7,unknown,0,776,us,439,0.0,28.8,mwc,10.0,-3.609,135.404,"Nabire, Indonesia",,Indonesia,0.35683807697357384,-0.48023578013437274,2,6.878813559322034,3
"M 7.1 - 255 km W of Riverton, New Zealand",7.1,22-11-2004 20:26,5,5,unknown,0,782,us,585,0.0,14.7,mwc,10.0,-46.676,164.721,"Riverton, New Zealand",,,0.35683807697357384,-0.48023578013437274,5,6.913736263736263,3
"M 7.2 - 32 km SSW of Pizarro, Colombia",7.2,15-11-2004 09:06,8,8,unknown,0,820,us,708,0.0,50.2,mwb,15.0,4.695,-77.508,"Pizarro, Colombia",,Colombia,0.581441567148507,-0.4437897829861723,1,6.9223684210526315,3
"M 7.5 - 63 km NW of Maubara, Timor Leste",7.5,11-11-2004 21:26,5,7,unknown,0,870,us,301,0.0,33.8,mwc,10.0,-8.152,124.868,"Maubara, Timor Leste",,Indonesia,1.2552520376733023,-0.48023578013437274,2,6.878813559322034,3
"M 6.7 - 80 km SSE of Kirakira, Solomon Islands",6.7,11-11-2004 17:34,0,6,unknown,0,691,us,233,0.0,21.5,mwb,10.0,-11.128,162.208,"Kirakira, Solomon Islands",,,-0.5415758837261526,-0.48023578013437274,5,6.913736263736263,3
"M 6.7 - 189 km SW of Port McNeill, Canada",6.7,02-11-2004 10:02,7,4,unknown,0,703,us,459,0.0,37.3,mwb,10.0,49.277,-128.772,"Port McNeill, Canada",,,-0.5415758837261526,-0.48023578013437274,6,6.941860465116279,3
"M 6.6 - 8 km SSW of Ojiya, Japan",6.6,23-10-2004 08:56,0,8,unknown,0,670,us,782,0.0,37.0,mwc,16.0,37.226,138.779,"Ojiya, Japan",Asia,Japan,-0.7661793739010858,-0.4365005835565322,7,6.983076923076924,3
"M 6.7 - 31 km WNW of Yonakuni, Japan",6.7,15-10-2004 04:08,5,6,unknown,0,705,us,698,0.0,24.7,mwb,94.0,24.53,122.694,"Yonakuni, Japan",,,-0.5415758837261526,0.13205697195539423,2,6.878813559322034,3
"M 7.0 - 43 km SSW of Masachapa, Nicaragua",7.0,09-10-2004 21:26,0,6,unknown,0,754,us,441,0.0,32.2,mwc,35.0,11.422,-86.665,"Masachapa, Nicaragua",,,0.13223458679864272,-0.29800579439337066,1,6.9223684210526315,3
"M 6.5 - 9 km W of Talisay, Philippines",6.5,08-10-2004 14:36,5,5,unknown,0,665,us,526,0.0,18.3,mwb,105.0,13.925,120.534,"Talisay, Philippines",,Philippines,-0.9907828640760169,0.21223816568143516,2,6.878813559322034,3
"M 6.8 - 60 km SSE of Kirakira, Solomon Islands",6.8,08-10-2004 08:27,0,6,unknown,0,711,us,545,0.0,15.7,mwb,36.0,-10.951,162.161,"Kirakira, Solomon Islands",,Solomon Islands,-0.31697239355122153,-0.2907165949637306,5,6.913736263736263,3
"M 6.6 - 129 km ESE of Shing?, Japan",6.6,06-09-2004 23:29,0,4,unknown,0,670,us,478,0.0,29.8,mwc,10.0,33.205,137.227,"Shing?, Japan",,,-0.7661793739010858,-0.48023578013437274,7,6.983076923076924,3
"M 7.4 - 118 km ESE of Shing?, Japan",7.4,05-09-2004 14:57,0,5,unknown,0,842,us,594,0.0,27.5,mwb,10.0,33.184,137.071,"Shing?, Japan",,,1.0306485474983713,-0.48023578013437274,7,6.983076923076924,3
"M 7.2 - 94 km SE of Shing?, Japan",7.2,05-09-2004 10:07,0,5,unknown,0,798,us,643,0.0,28.4,mwc,14.0,33.07,136.618,"Shing?, Japan",,,0.581441567148507,-0.4510789824158124,7,6.983076923076924,3
"M 6.5 - 67 km ESE of Teno, Chile",6.5,28-08-2004 13:41,0,7,unknown,0,650,us,349,0.0,30.1,mwb,5.0,-35.173,-70.525,"Teno, Chile",South America,Chile,-0.9907828640760169,-0.5166817772825731,4,6.97625,3
"M 6.5 - 117 km WNW of Manokwari, Indonesia",6.5,28-07-2004 03:56,0,7,unknown,0,650,us,305,0.0,39.0,mwc,13.4,-0.443,133.091,"Manokwari, Indonesia",,Indonesia,-0.9907828640760169,-0.45545250207359644,2,6.878813559322034,3
"M 6.9 - 24 km ENE of Atlasovo, Russia",6.9,10-06-2004 15:19,0,5,unknown,0,732,us,798,0.0,31.2,mwb,188.6,55.682,160.003,"Atlasovo, Russia",Asia,Russia,-0.09236890337628839,0.821615237999346,7,6.983076923076924,3
"M 6.6 - 11 km N of Cañete, Chile",6.6,03-05-2004 04:36,0,7,unknown,0,670,us,282,0.0,46.9,mwb,21.0,-37.695,-73.406,"Cañete, Chile",South America,Chile,-0.7661793739010858,-0.4000545864083318,4,6.97625,3
"M 6.7 - 105 km WNW of Naisano Dua, Indonesia",6.7,23-04-2004 01:50,0,5,unknown,0,691,us,386,0.0,27.6,mwb,65.8,-9.362,122.839,"Naisano Dua, Indonesia",,Indonesia,-0.5415758837261526,-0.07349845196045611,2,6.878813559322034,3
"M 6.5 - 86 km NNW of Sola, Vanuatu",6.5,09-04-2004 15:23,0,4,unknown,0,650,us,424,0.0,29.9,mwb,228.4,-13.174,167.198,"Sola, Vanuatu",,Vanuatu,-0.9907828640760169,1.1117253752990215,5,6.913736263736263,3
M 6.6 - Afghanistan-Tajikistan-Pakistan region,6.6,05-04-2004 21:24,0,4,unknown,0,670,us,728,0.0,18.3,mwb,187.1,36.512,71.029,Afghanistan-Tajikistan-Pakistan region,Asia,Afghanistan,-0.7661793739010858,0.8106814388548859,0,6.866666666666667,3
"M 6.7 - 38 km SSW of Nabire, Indonesia",6.7,08-02-2004 08:58,0,7,unknown,0,691,us,256,0.0,33.3,mwc,25.7,-3.665,135.339,"Nabire, Indonesia",,Indonesia,-0.5415758837261526,-0.3657953490890234,2,6.878813559322034,3
"M 7.3 - Near the south coast of Papua, Indonesia",7.3,07-02-2004 02:42,0,7,unknown,0,820,us,390,0.0,23.0,mwb,10.0,-4.003,135.023,"Papua, Indonesia",,Indonesia,0.8060450573234381,-0.48023578013437274,2,6.878813559322034,3
"M 7.0 - 28 km S of Nabire, Indonesia",7.0,05-02-2004 21:05,0,7,unknown,0,754,us,367,0.0,33.0,mwc,16.6,-3.615,135.538,"Nabire, Indonesia",,Indonesia,0.13223458679864272,-0.43212706389874816,2,6.878813559322034,3
"M 6.7 - 107 km NW of Ambon, Indonesia",6.7,28-01-2004 22:15,0,6,unknown,0,691,us,243,0.0,42.5,mwb,17.4,-3.12,127.4,"Ambon, Indonesia",,Indonesia,-0.5415758837261526,-0.4262957043550361,2,6.878813559322034,3
"M 7.3 - 201 km ESE of Tadine, New Caledonia",7.3,27-12-2003 16:00,0,4,unknown,0,820,us,235,0.0,46.6,mwc,10.0,-22.015,169.766,"Tadine, New Caledonia",,,0.8060450573234381,-0.48023578013437274,5,6.913736263736263,3
"M 6.6 - 13 km SSW of Bam, Iran",6.6,26-12-2003 01:56,0,9,unknown,0,670,us,552,0.0,44.8,mwc,10.0,28.995,58.311,"Bam, Iran",Asia,Iran,-0.7661793739010858,-0.48023578013437274,0,6.866666666666667,3
"M 6.5 - 3 km SSE of Progreso, Panama",6.5,25-12-2003 07:11,0,6,unknown,0,650,us,405,0.0,48.4,mwb,33.0,8.416,-82.824,"Progreso, Panama",,Panama,-0.9907828640760169,-0.3125841932526508,1,6.9223684210526315,3
"M 6.5 - 10 km NE of San Simeon, California",6.5,22-12-2003 19:15,7,9,unknown,0,1390,nc,65,0.04685,71.0,mw,8.382,35.7005,-121.101,"San Simeon, California",North America,United States of America,-0.9907828640760169,-0.49202970481153036,6,6.941860465116279,3
"M 6.8 - 92 km E of Yujing, Taiwan",6.8,10-12-2003 04:38,0,7,unknown,0,711,us,447,0.0,27.7,mwb,10.0,23.039,121.362,"Yujing, Taiwan",Asia,Taiwan,-0.31697239355122153,-0.48023578013437274,2,6.878813559322034,3
"M 6.6 - 82 km E of Kimbe, Papua New Guinea",6.6,25-11-2003 20:19,0,6,unknown,0,670,us,384,0.0,25.1,mwb,35.0,-5.581,150.88,"Kimbe, Papua New Guinea",,Papua New Guinea,-0.7661793739010858,-0.29800579439337066,5,6.913736263736263,3
"M 6.5 - 4 km NW of Can-Avid, Philippines",6.5,18-11-2003 17:14,0,6,unknown,0,650,us,487,0.0,45.9,mwb,35.0,12.025,125.416,"Can-Avid, Philippines",,Philippines,-0.9907828640760169,-0.29800579439337066,2,6.878813559322034,3
"M 6.6 - 51 km NW of Isangel, Vanuatu",6.6,06-11-2003 10:38,0,5,unknown,0,670,us,475,0.0,26.2,mwb,113.7,-19.262,168.892,"Isangel, Vanuatu",,,-0.7661793739010858,0.2756542007193039,5,6.913736263736263,3
"M 7.0 - 133 km ESE of Ishinomaki, Japan",7.0,31-10-2003 01:06,0,5,unknown,0,754,us,568,0.0,61.2,mwb,10.0,37.812,142.619,"Ishinomaki, Japan",,,0.13223458679864272,-0.48023578013437274,7,6.983076923076924,3
"M 6.7 - 39 km SSE of Kushiro, Japan",6.7,08-10-2003 09:06,0,6,unknown,0,691,us,556,0.0,55.4,mwc,32.0,42.648,144.57,"Kushiro, Japan",Asia,,-0.5415758837261526,-0.31987339268229087,7,6.983076923076924,3
"M 6.7 - 9 km S of Aktash, Russia",6.7,01-10-2003 01:03,0,7,unknown,0,691,us,643,0.0,24.5,mwb,10.0,50.211,87.721,"Aktash, Russia",Asia,Russia,-0.5415758837261526,-0.48023578013437274,8,7.034831460674158,3
"M 6.5 - 58 km S of Kushiro, Japan",6.5,29-09-2003 02:36,0,5,unknown,0,650,us,586,0.0,71.3,mwc,25.0,42.45,144.38,"Kushiro, Japan",,,-0.9907828640760169,-0.37089778868977147,7,6.983076923076924,3
"M 7.3 - 29 km S of Aktash, Russia",7.3,27-09-2003 11:33,0,7,unknown,0,820,us,667,0.0,24.5,mwb,16.0,50.038,87.813,"Aktash, Russia",Asia,Russia,0.8060450573234381,-0.4365005835565322,8,7.034831460674158,3
"M 7.4 - 119 km ESE of Shizunai-furukawach?, Japan",7.4,25-09-2003 21:08,0,7,unknown,0,842,us,514,0.0,78.8,mwc,33.0,41.774,143.593,"Shizunai-furukawach?, Japan",Asia,,1.0306485474983713,-0.3125841932526508,7,6.983076923076924,3
"M 8.2 - 134 km SSW of Kushiro, Japan",8.16,25-09-2003 19:50,0,9,unknown,0,1024,official,0,0.0,0.0,mww,27.0,41.815,143.91,"Kushiro, Japan",,,2.7376350728278536,-0.35631938983049133,7,6.983076923076924,3
"M 6.6 - 16 km SE of Taungdwingyi, Myanmar",6.6,21-09-2003 18:16,0,7,unknown,0,670,us,518,0.0,24.7,mwb,10.0,19.917,95.672,"Taungdwingyi, Myanmar",Asia,Myanmar,-0.7661793739010858,-0.48023578013437274,8,7.034831460674158,3
"M 7.2 - 56 km NW of Te Anau, New Zealand",7.2,21-08-2003 12:12,0,7,unknown,0,798,us,428,0.0,17.5,mwc,28.0,-45.104,167.144,"Te Anau, New Zealand",,New Zealand,0.581441567148507,-0.3490301904008512,5,6.913736263736263,3
M 7.6 - Scotia Sea,7.6,04-08-2003 04:37,0,6,unknown,0,889,us,315,0.0,25.2,mwc,10.0,-60.532,-43.411,Scotia Sea,,United Kingdom of Great Britain and Northern Ireland (the),1.4798555278482335,-0.48023578013437274,9,7.005263157894737,3
"M 6.5 - 41 km N of Rabaul, Papua New Guinea",6.5,15-07-2003 18:46,0,6,unknown,0,650,us,156,0.0,31.4,mwb,33.0,-3.828,152.174,"Rabaul, Papua New Guinea",,Papua New Guinea,-0.9907828640760169,-0.3125841932526508,5,6.913736263736263,3
"M 6.8 - 42 km W of Ovalle, Chile",6.8,20-06-2003 13:30,0,7,unknown,0,711,us,398,0.0,39.1,mwc,33.0,-30.608,-71.637,"Ovalle, Chile",South America,Chile,-0.31697239355122153,-0.3125841932526508,4,6.97625,3
"M 6.9 - 25 km ESE of Atlasovo, Russia",6.9,16-06-2003 22:08,0,5,unknown,0,732,us,733,0.0,26.7,mwb,174.8,55.492,159.999,"Atlasovo, Russia",Asia,Russia,-0.09236890337628839,0.721024285870313,7,6.983076923076924,3
"M 6.6 - 87 km SSE of Kokopo, Papua New Guinea",6.6,07-06-2003 00:32,0,6,unknown,0,670,us,419,0.0,27.8,mwc,33.0,-5.095,152.502,"Kokopo, Papua New Guinea",,Papua New Guinea,-0.7661793739010858,-0.3125841932526508,5,6.913736263736263,3
"M 7.0 - 116 km NE of Tobelo, Indonesia",7.0,26-05-2003 19:23,0,6,unknown,0,754,us,473,0.0,30.3,mwc,31.0,2.354,128.855,"Tobelo, Indonesia",,Indonesia,0.13223458679864272,-0.327162592111931,2,6.878813559322034,3
"M 7.0 - 27 km SSW of ?funato, Japan",7.0,26-05-2003 09:24,0,7,unknown,0,754,us,690,0.0,19.1,mwb,68.0,38.849,141.568,"?funato, Japan",Asia,Japan,0.13223458679864272,-0.057462213215247915,7,6.983076923076924,3
"M 6.8 - 25 km WNW of Dellys, Algeria",6.8,21-05-2003 18:44,0,9,unknown,0,711,us,534,0.0,19.4,mwc,12.0,36.964,3.634,"Dellys, Algeria",,Algeria,-0.31697239355122153,-0.46565738127509254,0,6.866666666666667,3
"M 6.5 - 46 km NE of Ruteng, Indonesia",6.5,25-03-2003 02:53,0,7,unknown,0,650,us,247,0.0,28.7,mwc,33.0,-8.294,120.743,"Ruteng, Indonesia",,Indonesia,-0.9907828640760169,-0.3125841932526508,2,6.878813559322034,3
"M 6.8 - 114 km ESE of Kokopo, Papua New Guinea",6.8,11-03-2003 07:27,0,7,unknown,0,711,us,431,0.0,38.4,mwc,40.2,-4.694,153.238,"Kokopo, Papua New Guinea",,Papua New Guinea,-0.31697239355122153,-0.2601019573592422,5,6.913736263736263,3
"M 7.6 - 16 km SSW of Cuyutlán, Mexico",7.6,22-01-2003 02:06,0,7,unknown,0,889,us,551,0.0,0.0,mwb,24.0,18.77,-104.104,"Cuyutlán, Mexico",North America,Mexico,1.4798555278482335,-0.37818698811941154,1,6.9223684210526315,3
"M 6.5 - 33 km S of Puerto San José, Guatemala",6.5,21-01-2003 02:46,0,6,unknown,0,650,us,316,0.0,0.0,mwc,24.0,13.626,-90.774,"Puerto San José, Guatemala",,,-0.9907828640760169,-0.37818698811941154,1,6.9223684210526315,3
"M 7.3 - 126 km W of Kirakira, Solomon Islands",7.3,20-01-2003 08:43,0,6,unknown,0,820,us,457,0.0,0.0,mwc,33.0,-10.491,160.77,"Kirakira, Solomon Islands",,,0.8060450573234381,-0.3125841932526508,5,6.913736263736263,3
"M 6.7 - 191 km SE of Kokopo, Papua New Guinea",6.7,10-01-2003 13:11,0,5,unknown,0,691,us,323,0.0,0.0,mwb,71.9,-5.311,153.701,"Kokopo, Papua New Guinea",,,-0.5415758837261526,-0.02903433543965155,5,6.913736263736263,3
"M 6.7 - New Ireland region, Papua New Guinea",6.7,12-12-2002 08:30,0,6,unknown,0,691,us,453,0.0,0.0,mwb,34.0,-4.786,153.275,"New Ireland region, Papua New Guinea",,Papua New Guinea,-0.5415758837261526,-0.30529499382301073,5,6.913736263736263,3
"M 7.9 - 75 km E of Cantwell, Alaska",7.9,03-11-2002 22:12,8,9,unknown,0,1750,ak,0,0.0,0.0,mw,4.2,63.5141,-147.453,"Cantwell, Alaska",North America,United States of America,2.153665998373031,-0.5225131368262852,6,6.941860465116279,3
"M 7.4 - 50 km NW of Sinabang, Indonesia",7.4,02-11-2002 01:26,0,7,unknown,0,842,us,418,0.0,0.0,mwb,30.0,2.824,96.085,"Sinabang, Indonesia",,Indonesia,1.0306485474983713,-0.33445179154157106,8,7.034831460674158,3
"M 6.6 - 53 km ENE of Cantwell, Alaska",6.6,23-10-2002 11:27,0,7,unknown,0,670,ak,0,0.0,0.0,mw,4.2,63.5144,-147.912,"Cantwell, Alaska",North America,United States of America,-0.7661793739010858,-0.5225131368262852,6,6.941860465116279,3
"M 6.7 - 72 km S of Manokwari, Indonesia",6.7,10-10-2002 12:28,0,7,unknown,0,691,us,250,0.0,0.0,ms,10.0,-1.511,133.973,"Manokwari, Indonesia",,Indonesia,-0.5415758837261526,-0.48023578013437274,2,6.878813559322034,3
"M 7.6 - 102 km SSE of Manokwari, Indonesia",7.6,10-10-2002 10:50,0,7,unknown,0,889,us,375,0.0,0.0,mwc,10.0,-1.757,134.297,"Manokwari, Indonesia",,Indonesia,1.4798555278482335,-0.48023578013437274,2,6.878813559322034,3
"M 6.5 - 152 km NNE of Bamboo Flat, India",6.5,13-09-2002 22:28,0,6,unknown,0,650,us,646,0.0,0.0,mwc,21.0,13.036,93.068,"Bamboo Flat, India",,India,-0.9907828640760169,-0.4000545864083318,8,7.034831460674158,3
"M 7.6 - 68 km ESE of Aitape, Papua New Guinea",7.6,08-09-2002 18:44,0,7,unknown,0,889,us,428,0.0,0.0,mwc,13.0,-3.302,142.945,"Aitape, Papua New Guinea",,Papua New Guinea,1.4798555278482335,-0.45836818184545247,2,6.878813559322034,3
